AQID,ACOF_A,ACOF_I,BANA_A,BANA_I,BARL_A,BARL_I,BEAN_A,BEAN_I,CASS_A,CASS_I,CHIC_A,CHIC_I,CNUT_A,CNUT_I,COCO_A,COCO_I,COTT_A,COTT_I,COWP_A,COWP_I,GROU_A,GROU_I,LENT_A,LENT_I,MAIZ_A,MAIZ_I,OCER_A,OCER_I,OFIB_A,OFIB_I,OILP_A,OILP_I,OOIL_A,OOIL_I,OPUL_A,OPUL_I,ORTS_A,ORTS_I,PIGE_A,PIGE_I,PLNT_A,PLNT_I,PMIL_A,PMIL_I,POTA_A,POTA_I,RAPE_A,RAPE_I,RCOF_A,RCOF_I,REST_A,REST_I,RICE_A,RICE_I,SESA_A,SESA_I,SMIL_A,SMIL_I,SORG_A,SORG_I,SOYB_A,SOYB_I,SUGB_A,SUGB_I,SUGC_A,SUGC_I,SUNF_A,SUNF_I,SWPO_A,SWPO_I,TEAS_A,TEAS_I,TEMF_A,TEMF_I,TOBA_A,TOBA_I,TROF_A,TROF_I,VEGE_A,VEGE_I,WHEA_A,WHEA_I,YAMS_A,YAMS_I
1733,0,0,18.10000038,0,18.30000024,17.80000028,0.900000021,0.600000024,0,0,2.600000039,1.900000051,0,0,0,0,0,0,0,0,0,0,1.800000034,1.300000034,185.2999997,185.2999997,97.9999994,76.00000127,0,0,0,0,18.69999993,18.69999993,26.19999976,21.20000005,0,0,0,0,0,0,0,0,13431.99981,12703.50001,0,0,0,0,24.29999998,17.09999982,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,46025.40041,36838.30022,0,0,7198.899903,6639.899933,2962.900066,1930.299963,19.29999997,11.10000016,0,0
1734,0,0,6212.899992,0,27754.60001,0,29715.49999,0,0,0,233.9,0,0,0,0,0,36.09999943,0,0,0,4747.000016,0,2997.999999,0,920467.201,0,52480.9001,0,722.4999924,0,0,0,0,0,60761.99986,0,46040.39999,0,0,0,0,0,322.1999996,6.300000101,4111041.7,0,18824.99998,0,0,0,53218.09985,1948.499989,286158.4994,259838.7981,12.60000017,0,0,0,646.5000091,6.300000109,39275.5,751.199994,1261.899988,0,187271.3996,0,1235.999997,0,1336952.692,0,1425.200008,0,377635.4996,0,127148.7992,0,110154.8011,0,3411360.507,478359.6004,85853.10005,0,0,0
1735,0,0,0,0,11.89999995,0,2758.800008,0,0,0,0,0,0,0,0,0,149.2999965,0,0,0,560.1999988,0,59.00000035,0,4982.200003,0,186.899997,0,1.399999991,0,0,0,0,0,5305.400041,0,1748.399999,0,0,0,0,0,0.300000012,0,53540.99978,0,5214.600023,0,0,0,5235.899973,530.5999987,241208.6022,241208.6022,76.59999995,0,0,0,4.499999955,0,6224.000066,0,0,0,30181.4004,0,0.800000019,0,110742.4999,0,5079.300017,0,15124.99994,0,1153.899976,0,85280.19924,0,395888.8015,92677.70013,269.5000034,0,0,0
1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.300000057,3.100000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.1999969,0,3052.600085,3051.400085,0.5,0.5,0,0
1737,0,0,45.20000076,0,51.09999935,49.59999947,5.200000107,2.700000107,0,0,8.79999999,6.100000016,0,0,0,0,0,0,0,0,0,0,5.600000039,3.900000118,537.5000019,537.5000019,422.3000024,130.9999967,0,0,0,0,53.50000048,53.50000048,86.70000029,65.9000001,0,0,0,0,0,0,0,0,46386.8999,34475.60028,0,0,0,0,131.8000005,48.70000003,0,0,0,0,0,0,5.199999988,0,0,0,0,0,0,0,0,0,0,0,0,0,153604.9007,106179.9991,0.100000001,0,27324.2996,26956.8998,14430.19997,5559.900032,88.20000082,31.79999983,0,0
1738,0,0,3.099999905,0,0.300000012,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,3.600000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988,0,131.9999986,0,0,0,0,0,0,0,294.1999874,0,0.800000012,0,0,0,3.400000103,0,230.6999938,0,0,0,0,0,0,0,4.500000194,0,0,0,4214.100052,0,0,0,5167.100197,0,701.5,0,90.49999976,0,16.59999961,0,2588.400047,0,448.0999947,0,0.300000012,0,0,0
1739,0,0,59995.19991,0,0,0,1268.300009,0,328.3999981,0,96.30000164,0,6743.299919,0,0,0,4.500000067,0,0,0,131.5000006,0,1076.299996,0,20381.30015,0,0,0,685.2000084,0,0,0,111.3999996,0,1231.299987,0,0,0,784.799997,0,0,0,0,0,62330.59994,0,20323.89998,0,0,0,31651.39991,0,266837.7006,18952.60004,357.8999984,0,3725.599959,0,0,0,1270.60001,0,0,0,19566.00006,0,35.00000009,0,2709.400011,0,30199.70014,0,27553.70011,0,6.000000097,0,89355.5996,0,60620.79954,0,1282.900001,0,0,0
1740,0,0,0,0,9.199999809,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.50000052,31.50000052,0.699999988,0,0,0,0,0,0,0,96.19999921,96.19999921,0,0,0,0,0,0,0,0,6.5,6.5,0,0,0,0,13.39999962,13.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.1,401.1,0,0,2074.500034,2071.600009,76656.90076,76656.90076,27.39999962,1.200000048,0,0
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.70000076,0.600000024,0,0,0,0,0,0,79.59999847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399999976,1.399999976,0,0,0,0,69.19999695,1.600000024,8.899999619,0,0,0,0,0,0.200000003,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,0,0,0,0,0,0,151.1000002,2.399999976,0,0,6.800000094,2.700000048,2.699999928,0,0,0,0,0,21.69999999,0.900000021,31.10000068,0,0,0,95.80000032,24.5,0,0,0,0,0,0,4.300000072,0,10.50000003,1.50000003,0,0,0.400000006,0.200000003,176.399996,0,0,0,68.40000024,23.60000038,0,0,0,0,36.80000012,16.60000038,866.6000109,1.100000024,13.0000003,0,0,0,0,0,14.8,0,0,0,294.8999989,56.30000114,0,0,0,0,2.400000043,0,0,0,10.89999984,0,1.400000036,0,219.8999972,0,213.0000004,15.5,0,0
1744,0,0,4413.400041,0,509.2000015,0,19001.60002,0,347.7999878,0,139.1000002,0,57191.50044,0,0,0,66097.60032,60380.10028,0,0,209198.9,0,1902.900005,0,826147.0002,0,11133.69997,0,3031.700003,0,0,0,0,0,39553.50011,0,37215.80001,0,0,0,0,0,7444.199978,0,443839.3997,0,227903.8,0,0,0,88964.49984,12715.30001,9895227.013,9860898.014,4320.200001,0,0,0,10813.49997,0,152962.0001,0,0,0,3049517.796,844304.405,11.19999985,0,1534822.597,0,33463.30027,0,591726.9994,0,120552.5995,0,7992722.86,0,8907137.798,3857331.201,18115.50001,0,0,0
1745,0,0,0,0,0,0,2636.100018,0,0,0,24.19999999,0,108.5,0,0,0,15498.30008,55.59999847,0,0,20033.5002,0,293.8000004,0,9927.49995,0,1230.399999,0,6004.200033,0,0,0,0,0,5936.500002,0,4004.599951,0,0,0,0,0,581.0000259,0,57247.50068,0,30630.89995,0,0,0,5889.299998,1077.8,1029751.399,1022596.9,859.4000093,0,0,0,5.5,0,12225.99986,0,0,0,18620.69988,0,0,0,154181.1007,0,496.5999957,0,9228.900042,0,326.6000008,0,106315.4986,0,974949.0024,572084.8011,1954.100009,0,0,0
1746,0,0,0,0,0,0,1459.4,1459.4,0,0,4004.599982,4004.599982,0,0,0,0,0,0,0,0,0,0,0,0,9900.699976,9900.699976,0,0,0,0,0,0,2299.60004,2282.600081,52.80000007,52.80000007,41.30000031,41.30000031,0,0,0,0,0,0,27435.70006,27435.70006,0,0,0,0,3.599999905,3.599999905,0,0,0,0,0,0,5330.000021,5330.000021,0,0,0,0,0,0,574.4999986,574.4999986,0,0,0,0,1679.999993,1679.999993,0,0,4108.899994,4108.899994,35560.8002,35560.8002,10368.80002,10368.80002,0,0
1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,0,0,0,0,5.799999952,5.799999952,0.300000012,0.300000012,0,0,0.70000001,0.70000001,0,0,0,0,0,0,0,0,0,0,0.400000006,0.400000006,66.89999866,66.89999866,19.20000029,19.20000029,0,0,0,0,6.800000072,6.800000072,7.799999952,7.799999952,0,0,0,0,0,0,0,0,4436.700073,4436.700073,0,0,0,0,7.199999906,6.200000167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13530.99981,13287,0,0,1547.599976,1547.599976,779.4000034,654.7999878,3.599999905,3.599999905,0,0
1749,0,0,0,0,9.300000191,0,268.6000061,0,0,0,4.900000095,0,0,0,0,0,441.2000122,0,0,0,52.29999924,0,27.29999924,0,178.8999939,0,6,0,0,0,0,0,0,0,551.0999756,0,346.2999878,0,0,0,0,0,0,0,1637.099976,0,318,0,0,0,421.3999939,0,2429.900024,2429.900024,0,0,0,0,0,0,672.2000122,0,0,0,0,0,0,0,1418.699951,0,159.8000031,0,526.2999878,0,0,0,39935.80078,0,33570.80078,0,161.3000031,0,0,0
1750,0,0,0,0,0,0,137339.9002,134907.0003,0,0,37305.89985,33464.30007,13458.50008,0,0,0,7474.399954,7474.399954,0,0,5766.299987,0.800000012,0,0,4293674.379,4176179.607,0,0,0,0,0,0,50620.19996,41351.20028,681.5999918,681.5999918,499.7999954,499.7999954,0,0,0,0,0,0,307135.3993,307135.3993,0,0,0,0,0,0,5395.799978,5395.799978,4970.599996,82.90000054,0,0,804913.2005,592657.1007,1254.899995,1254.899995,0,0,1494420.907,1494420.907,0,0,0,0,0,0,728.7999999,668.9000009,0,0,1103695.1,739742.2047,1454860.095,1444290.388,1014152.403,1014152.403,0,0
1751,0,0,876.5000076,0,34.09999984,31.99999955,6.100000128,0.900000036,0,0,3.900000095,3.900000095,0,0,0,0,0,0,0,0,0,0,2.50000006,2.50000006,370.4999982,370.4999982,26.90000033,25.89999974,0,0,0,0,222.9999936,222.9999936,41.79999951,41.79999951,0,0,0,0,0,0,0,0,19949.29987,19948.00007,0,0,0,0,34.99999962,34.99999962,0,0,0,0,0,0,16.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,74039.39926,74039.39926,0.400000013,0,25466.20038,24238.00012,4431.900024,3535.7,19.00000001,17.50000004,0,0
1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.400000095,0,0,0,0,0,2.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.700000048,0,0,0,0,0,0.899999976,0,0,0,0,0,2.099999905,0,0,0,0,0
1753,0,0,20202.7,0,78816.39978,0,33528.90006,0,2963.499952,0,222.2000001,0,0,0,0,0,487.4000084,0,0,0,4052.09997,0,3141.400008,0,411189.8015,0,44285.79994,0,394.0999974,0,0,0,0,0,69393.79988,0,4196.299988,0,0,0,0,0,420.1999999,0,632064.3016,0,44753.10003,0,0,0,50078.8999,10992.19998,835274.3013,827317.499,82.59999977,0,0,0,946.3999992,0,15502.19995,0,0,0,256699.301,0,605.9999993,0,649669.3,0,573.3999977,0,239330.3057,0,200462.5998,0,457683.596,0,5227635.992,2430545.805,152350.7999,0,0,0
1754,0,0,151690.5005,0,0,0,1723.400001,0,493.0000008,0,554.5999988,0,9911.399963,0,0,0,5.000000075,0,0,0,3.799999952,0,3915.699971,0,1235.600024,51.5,0,0,1253.599993,0,0,0,502.699998,0,5698.999991,0,0,0,134.7000007,0,0,0,0,0,77638.79944,0,12523.60006,40.5,0,0,21154,0,589898.9998,70386.90089,99.40000044,0.899999991,158.5000001,0,0,0,36.70000076,0,0,0,55934.70009,0,1,0,4257.199995,0,71792.59971,0,816.5,0,5.800000086,0,110507.0997,0,4146.699952,0,378.4999991,0,0,0
1755,0,0,14.80000031,0,1.79999996,0,0.70000001,0,0,0,0,0,0,0,0,0,0,0,0.500000007,0,20.39999998,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50000003,0,924.4999847,0,0,0,0,0,0,0,2406.100021,0,4.50000003,0,0,0,13.80000007,0,338.0999908,0,0,0,0,0,0,0,24.69999957,0,0,0,19774.30029,0,0,0,25216.10059,0,2753.499939,0,364.4999924,0,86.19999933,0,12275.29993,0,2032.300018,0,1.400000013,0,0,0
1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.79999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.900000036,0,0,0,0,0,0,0,1.5,0,0,0,9.700000405,0,0,0,2446.700104,0,18.89999914,0,1.200000003,0,0,0
1757,0,0,9,0,0.699999988,0.600000024,0.200000003,0,0,0,0.200000003,0.200000003,0,0,0,0,0,0,0,0,0,0,0.100000001,0.100000001,6.900000095,6.900000095,13.29999995,2.5,0,0,0,0,1.100000024,1.100000024,1,1,0,0,0,0,0,0,0,0,1286.20005,442.3999939,0,0,0,0,2.699999958,0.699999988,0,0,0,0,0,0,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,7951.700012,1391.099976,0,0,457.3999882,391,142.5999966,65.80000305,1.200000025,0.300000012,0,0
1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,0,0,0,0,2315.699994,0,1785.699997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82049.19993,6777.800082,5359.799961,472.1999817,2945.200025,0,0,0,0,0,2495.59998,0,3203.699948,0,0,0,0,0,0,0,62862.10036,2734.700006,5916.499927,1121.599976,0,0,41232.90027,0,63100.70025,56723.80016,0,0,4018.80001,0,0,0,3681.199985,0,0,0,2294.899902,0,0,0,47.40000033,0,260.8999989,0,9499.000053,0,68.59999914,0,1311.700012,0,403504.6005,0,6633.800025,317.0000038,0,0
1760,0,0,0,0,0,0,6.199999914,2.099999905,0,0,0.100000001,0,8.200000167,0,0,0,0,0,0.300000004,0,2.199999958,0,0,0,2.599999979,0,0,0,0,0,0,0,7.699999824,0,1.70000001,0,0,0,0,0,28.09999991,0,0,0,5.600000001,4.099999905,0,0,0,0,1.199999996,0,74.99999852,0,0.500000007,0,0,0,0,0,3.299999982,0,0,0,42.89999998,0,0,0,0,0,0.200000003,0,0,0,0.100000001,0,0,0,3.5,0,41.70000032,0,0,0
1761,0,0,224.0000038,0,268.6999998,0,1717.599989,0,317,0,5.400000125,0,0,0,0,0,22.69999985,0,0,0,254.6999993,0,95.39999878,0,28209.20011,0,3861.10004,0,3.700000055,0,0,0,0,0,2018.099988,0,345.1000044,0,0,0,0,0,5.600000083,0,114502.5003,0,500.2000013,0,0,0,10561.29993,2305.500005,34647.19971,34040.89981,1.600000039,0,0,0,17.30000001,0,446.8000048,0,0,0,4225.599995,0,106.200001,0,16587.8003,0,513.3999969,0,249046.9977,0,8080.899898,0,7008.700121,0,705199.9026,243387.8966,13408.20008,0,0,0
1762,0,0,193.9999996,0,59323.40057,0,19335.10001,0,0,0,130.2999996,0,0,0,0,0,0,0,0,0,257.3999954,0,1573.100025,0,162335.3988,0,23964.90011,0,0,0,0,0,0,0,31429.80014,0,642.8000031,0,0,0,0,0,138.3000012,0,122094.2006,0,15805.10004,0,0,0,8392.799998,2771.699996,193507.2992,192004.5981,0,0,0,0,74.09999954,0,2328.000004,0,0,0,196412.2982,0,486.3999978,0,19283.30029,0,18.60000077,0,29354.39986,0,34916.60005,0,84389.10169,0,884423.7011,592528.4994,39275.0998,0,0,0
1763,0,0,428.7000044,0,10939.10004,0,1015.4,0,0,0,18.80000003,0,2662.499998,0,0,0,0,0,5.000000089,0,155.0000001,0,119.2999985,0,37541.20024,0,6706.000007,0,0,0,0,0,2436.500008,0,1794.900013,0,801.7999887,0,0,0,291.8000011,0,41.10000061,0,24516.99996,0,11052.10006,0,0,0,1312.200001,352.6000023,65311.90017,50619.1998,16.70000003,0,0,0,39.60000081,0,1997.699974,0,0,0,18486.99967,0,207.0999998,0,41834.29944,0,1942.199964,0,417.1000008,0,4853.699989,0,5060.500073,0,137633.9994,76624.79966,1885.299988,0,0,0
1764,1245.200001,0,518811.9016,13669.99994,549.1000016,0,509971.6993,35593.80015,205147.4002,0,135260,12019.19995,92871.9997,1382.999997,0,0,67273.59993,30118.10013,38484.49998,2028.300001,290583.0998,1513.700008,5994.600013,42.30000057,673540.1001,67355.60003,1039.799998,872.7999954,19556.90001,3189.399952,0,0,8193.69997,5.800000191,30632.19994,2369.499989,0,0,148692.8996,10273.90001,190647.9999,0,497.9999999,0,585291.2003,76768.79979,49568.29995,4403.399962,3036.599973,0,471393.7008,65822.50015,9364334.299,2934706.302,212982.5998,837.7000058,53438.69986,0,34748.70003,0,77822.80017,24407.40029,0,0,1430329.9,572089.8008,20433.30005,0,131803.3,12463.29998,135956.8001,7803.899896,358800.1002,1252.400003,11468.1,2474.300023,959468.2,51236.49986,6813161.413,1177376.107,67935.99993,36584.6,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000012,0,0,0,0,0,0.400000006,0,0,0,0,0,1.899999976,0,0,0,0,0
1766,0,0,49044.89996,49044.89996,20101.69997,18139.29996,140921.9001,8730.000011,0,0,8186.000099,190.1000014,25509.40037,3654.899961,0,0,986978.3009,726666.7007,0,0,220333.4996,4569.600039,251.4000004,114.5000005,13822.89995,1745.699997,0,0,3.800000064,1.300000027,0,0,152590.0999,0,52529.10005,532.8000006,6478.100048,0,3080.599993,498.8000011,0,0,415492.2003,58748.70002,20031.30026,6.999999985,72835.09985,32044.70003,0,0,214723.5006,2095.199994,643578.6016,643578.6016,14705.5999,1768.099999,233.8999999,68.89999988,13346.9,3635.699983,53.20000041,53.20000041,0,0,8318781.121,8318325.121,304392.5991,263787.3995,182.6000006,0,0,0,11.69999994,11.69999994,155.700001,4.000000119,876050.9963,378762.799,1107122.2,973082.5995,2150003.299,2071100.501,0,0
1767,0,0,2.200000048,0,1045.799995,0,4318.000004,0,535.6999817,0,32.90000014,0,0,0,0,0,639.8999951,0,0,0,638.8000057,0,417.5000014,0,26892.30004,0,2632.700027,0,0,0,0,0,0,0,8862.699958,0,369.8999953,0,0,0,0,0,523.400004,0,31092.90029,0,865.3000033,0,0,0,2650.000007,400.9999987,57234.69972,56318.90027,0.400000006,0,0,0,199.7000006,0,628.6000011,0,0,0,77858.00046,0,56.69999971,0,19744.3001,0,3.500000052,0,8007.099959,0,6293.499983,0,7883.500109,0,250627.3,138642.5996,4352.900024,0,0,0
1768,48.79999924,0,58.59999895,0,28530.90008,0,10472,0,0,0,95.79999951,0,0,0,0,0,0,0,0,0,3.999999911,0,1161.800001,0,106700.4002,0,21309.6001,0,216,0,0,0,0,0,25599.30022,0,576.8000073,0,0,0,0,0,14.20000041,0,88232.80027,0,6088.999983,0,0,0,10882.80007,915.1000061,78265.30087,58558.70019,0,0,0,0,43.79999999,0,7289.099998,0,0,0,23026.60003,0,294.7999985,0,38781.69962,0,694.6999987,0,9911.600044,0,16769.70007,0,21820.79969,0,711258.4002,249978.5994,14996.60003,0,0,0
1769,0,0,12135.40042,0,11616.20001,0,3873.9,0,0,0,24.69999994,0,0,0,0,0,0,0,0,0,1926.299996,0,287.7000012,0,97116.10043,0,13190.20017,0,0,0,0,0,0,0,7745.500076,0,12102.60027,0,0,0,0,0,12.59999987,0,398175.7006,0,6113.000023,0,0,0,10506.19998,1652.399992,65339.2,64410.59952,0,0,0,0,37.59999964,0,1766.500021,0,1228.799997,0,149761.0014,0,220.7999985,0,665570.4025,0,0,0,8648.200045,0,18362.0998,0,15248.69956,0,818416.7982,313923.0993,17858.20013,0,0,0
1770,0,0,72.19999921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750.000061,8750.000061,0,0,0,0,0,0
1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,0,0,2938.399963,0,0,0,0,0,274.4999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.7000027,0,0,0,0,0,0,0,0,0,0,0,0,0,56.90000057,0,40.20000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20235.90039,0,0,0,480.1000061,0,0,0,0,0,0,0,12259.3999,0,8338.299866,0,0,0,0,0
1773,0,0,17.29999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100000069,0,0,0,0,0,0.300000012,0.300000012,0,0,0,0,0,0,0,0,27.0999999,0,0,0,0,0,0,0,1070.199993,840.5999947,0,0,0,0,17.90000021,0,2483.5,2483.5,0,0,0,0,0,0,1.600000031,0,0,0,448308.8049,408571.8047,0,0,740.3999949,0,40.70000011,0,2327.300043,0,716.2999892,0,3906.100021,0,25931.60008,22126.00012,7.900000155,6.700000107,0,0
1774,0,0,1056.499985,0,0,0,0,0,78.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.00000143,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69999981,0,14.90000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5872.69989,0,0,0,138.499999,0,0,0,0,0,0,0,4343.800079,0,5603.19989,0,0,0,0,0
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.099983,1140.099983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807.199966,2445.799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997.499984,2872.399948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,437.7000024,0,0,0,0,0,294053.7995,16706.39998,5796.599991,0,61749.20001,16452.40012,7317.999997,0,0,0,11611.39999,8767.499963,24135.79993,1461.600003,76964.6003,0,305,55.59999995,69172.90003,15122.19999,560.499997,507.1999975,0,0,0,0,1261.900002,0,16854.20002,2300.000009,0,0,36583.29991,7637.29998,98840.80005,0,0,0,84631.50067,43875.50018,3683.100008,0,789.8999993,0,18933.60007,4545.900017,1261484.601,237305.6997,96665.70033,0,4001.799982,0,3502.600003,0,8791.500021,0,0,0,1092285.503,696928.2996,19445.40007,0,1083.500008,91.00000048,1209.600008,0,19906.89995,0,5625.399962,0,1716.100001,0,242151.8,0,60599.19991,55621.90033,0,0
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.0000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.3999995,92.99999906,0,0,251299.3057,250242.4014,0,0,53.70000041,0,0,0,195.5000005,0,0,0,40886.60004,0,90250.5002,89841.50001,26.6000001,12.60000017,0,0
1778,0,0,4183.800026,453.1999969,1251.499975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3999977,0,159.1999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845.09998,2978.300004,0,0,0,0,25.50000018,0,0,0,0,0,0,0,8585.600003,5772.80001,0,0,0,0,134.1999989,0,0,0,0,0,0,0,506.1000004,0,1281.19999,0,161369.8,100015.3,174837.4996,72444.79991,1061.899998,803.8999946,0,0
1779,0,0,0,0,0,0,24603.5001,740.1999979,0,0,455.1999985,106.7999997,198.3000029,0,0,0,0,0,2682.099994,64.39999932,3873.199989,0,0,0,3369.900002,380.1000011,0,0,0,0,0,0,124.7000008,0,604.3999987,31.00000048,0,0,60.39999954,51.40000111,5860.600012,0,0,0,2224.099991,592.4000077,0,0,20.39999995,0,1380.899993,344.0000029,126352.5009,8984.100128,2276.599992,0,0,0,0,0,802.7000005,0,0,0,24824.60008,7278.399895,0,0,0,0,22.20000017,0,0,0,380.3999993,0,60.90000022,0,8992.300029,0,2737.60003,2038.000008,0,0
1780,3298.400023,0,66755.40018,0,33276.19973,0,9869.400044,0,21572.50004,0,79.39999991,0,0,0,0,0,7.400000043,0,0,0,2380.599988,0,1033.799993,0,329658.7016,0,15131.1001,0,491,0,0,0,0,0,21696.79993,0,4506.200034,0,0,0,0,0,6.600000113,0,85234.60026,0,20898.60002,0,0,0,10283.69998,987.9000023,305206.6963,286488.1984,4.900000043,0,0,0,41.30000027,0,9934.800017,0,0,0,3451010.652,0,412.6999987,0,138206.1996,0,25255.10007,0,2442.799991,0,57639.00004,0,26515.00001,0,721872.0008,163904.6985,41429.20009,0,0,0
1781,0,0,545.7999878,339.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.399999812,4.399999812,0,0,0,0,0,0,0,0,50.89999914,50.89999914,0,0,0,0,158.3999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.200012,0,0,0,6894.599976,3658.799896,6925.400269,0,0,0,0,0
1782,0,0,190.9000005,0,151.5999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.8000035,0,2.400000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.6000028,805.2999946,0,0,0,0,92.8000012,0,0,0,0,0,0,0,101890.6016,476.800004,0,0,0,0,0,0,0,0,0,0,0,0,1716.999988,0,31.79999924,0,78141.49973,52535.10098,23455.10017,8064.80006,102,77.0999997,0,0
1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
